hdd_ssd_id,timestamp,price
16,1669791600000,34.1
16,1669878000000,32.1
16,1670050800000,30.0
16,1670569200000,28.99
16,1670655600000,45.0
16,1670914800000,29.99
16,1671001200000,30.0
16,1671087600000,34.1
16,1671174000000,29.99
16,1671346800000,45.0
16,1671433200000,34.1
16,1671519600000,45.0
16,1671692400000,34.1
16,1671865200000,30.0
16,1672210800000,34.1
16,1672297200000,29.99
16,1672470000000,45.0
16,1672556400000,34.1
16,1672988400000,29.91
16,1673074800000,29.9
16,1673161200000,34.1
16,1673247600000,30.0
16,1673334000000,29.82
16,1673506800000,30.0
16,1673593200000,29.82
16,1673852400000,29.72
16,1674025200000,29.8
16,1674111600000,34.1
16,1674198000000,29.72
16,1674284400000,30.0
16,1674370800000,34.1
16,1674457200000,30.0
16,1674543600000,29.72
16,1674630000000,29.9
16,1674802800000,30.0
16,1684303200000,29.5
16,1685080800000,18.69
16,1687154400000,24.7
16,1687327200000,24.5
16,1687413600000,24.7
16,1687586400000,24.5
16,1688623200000,24.29
16,1689573600000,24.4
16,1689746400000,23.99
16,1690005600000,24.93
16,1690178400000,23.99
16,1690351200000,24.93
16,1690437600000,23.99
16,1690524000000,24.93
16,1690610400000,23.99
16,1690783200000,24.93
16,1690956000000,23.9
16,1691215200000,23.99
16,1691388000000,23.9
16,1691474400000,40.0
16,1691560800000,23.99
16,1691647200000,40.0
16,1691733600000,24.93
16,1691820000000,40.0
16,1691906400000,23.99
16,1691992800000,23.9
16,1692079200000,40.0
16,1692165600000,23.95
16,1692338400000,40.0
16,1692424800000,23.99
16,1692597600000,23.89
16,1692770400000,23.9
16,1692856800000,23.89
16,1693116000000,24.93
16,1693202400000,37.95
16,1693288800000,23.9
16,1693375200000,37.95
16,1693461600000,24.93
16,1693548000000,23.89
16,1693720800000,23.9
16,1693807200000,23.99
16,1693980000000,23.89
16,1694066400000,40.0
16,1694930400000,23.8
16,1695189600000,37.95
16,1695276000000,23.8
16,1695362400000,23.99
16,1695535200000,23.8
16,1695621600000,23.99
16,1695708000000,23.8
16,1695794400000,22.99
16,1695880800000,37.95
16,1697176800000,86.99
16,1697263200000,37.95
16,1697522400000,86.99
16,1697608800000,37.95
16,1700377200000,86.99
16,1700463600000,37.95
16,1700895600000,86.99
16,1700982000000,37.95
16,1705042800000,86.99
16,1705129200000,37.95
16,1706857200000,86.99
16,1706943600000,37.95
16,1709190000000,37.95
16,1709276400000,86.99
16,1709362800000,37.95
16,1709708400000,86.99
16,1709794800000,86.99
16,1709967600000,37.95
16,1710136800000,86.99
16,1710223200000,37.95
16,1710568800000,86.99
16,1710741600000,37.95
16,1711000800000,86.99
16,1711087200000,37.95
16,1711346400000,86.99
16,1711432800000,37.95
16,1711605600000,86.99
16,1711864800000,37.95
16,1711951200000,86.99
16,1712124000000,24.99
16,1712210400000,37.95
16,1712296800000,24.99
16,1712383200000,40.0
16,1712469600000,37.95
16,1712728800000,24.99
16,1712815200000,37.95
16,1712901600000,35.0
16,1712988000000,37.95
16,1713074400000,35.0
16,1713247200000,37.95
16,1713420000000,35.0
16,1713506400000,24.99
16,1713592800000,37.95
16,1713765600000,35.0
16,1713852000000,37.95
16,1713938400000,40.0
16,1714024800000,37.95
16,1714111200000,24.99
16,1714197600000,37.95
16,1714370400000,35.0
16,1714456800000,24.99
16,1714543200000,37.95
16,1714629600000,24.99
16,1714975200000,37.95
16,1715061600000,24.99
16,1715148000000,37.95
17,1329807600000,224.99
17,1330239600000,189.99
17,1330758000000,274.99
17,1330844400000,209.99
17,1331276400000,174.99
17,1331791200000,189.99
17,1332914400000,179.99
17,1333087200000,189.99
17,1334988000000,174.99
17,1336197600000,173.99
17,1336284000000,169.99
17,1336716000000,167.99
17,1336888800000,169.99
17,1337148000000,174.99
17,1337320800000,169.99
17,1337925600000,199.99
17,1338444000000,179.99
17,1341208800000,270.74
17,1341640800000,169.99
17,1342245600000,199.99
17,1343368800000,189.99
17,1343455200000,254.76
17,1344060000000,189.99
17,1348034400000,174.99
17,1349762400000,174.99
17,1380434400000,269.95
18,1346738400000,79.99
18,1349676000000,114.99
18,1349762400000,79.99
18,1349848800000,89.99
18,1350799200000,94.99
18,1351144800000,214.99
18,1351231200000,89.99
18,1351922400000,214.99
18,1352008800000,89.99
18,1352185200000,99.99
18,1352271600000,89.99
18,1352530800000,109.99
18,1352703600000,89.99
18,1353049200000,84.99
18,1353308400000,129.99
18,1353394800000,84.99
18,1353567600000,119.99
18,1353740400000,84.99
18,1354172400000,129.99
18,1354258800000,84.99
18,1355036400000,79.99
18,1355727600000,69.99
18,1355814000000,109.99
18,1356073200000,79.99
18,1356246000000,69.99
18,1356332400000,84.99
18,1358751600000,89.99
18,1358838000000,449.99
18,1358924400000,429.99
18,1359010800000,449.99
18,1360134000000,108.66
20,1309068000000,99.99
20,1313042400000,84.99
20,1313560800000,89.99
20,1315375200000,84.99
20,1318399200000,78.99
20,1319176800000,104.99
20,1319263200000,119.99
20,1319349600000,124.99
20,1319695200000,129.99
20,1319868000000,149.99
20,1320040800000,153.99
20,1320127200000,149.99
20,1320300000000,229.99
20,1321081200000,199.99
20,1322118000000,189.99
20,1322895600000,179.99
20,1323327600000,169.99
20,1327042800000,139.99
20,1327129200000,119.99
20,1327215600000,114.99
20,1327561200000,129.99
20,1329548400000,139.99
20,1330585200000,129.99
20,1330844400000,119.99
20,1331276400000,139.99
20,1331362800000,129.99
20,1334296800000,119.99
20,1334642400000,129.99
20,1337320800000,119.99
20,1346133600000,114.99
20,1346997600000,109.99
20,1368252000000,89.99
20,1368338400000,99.99
20,1372140000000,109.99
20,1372831200000,104.99
20,1373868000000,99.99
20,1376114400000,109.99
20,1378533600000,119.99
20,1402120800000,159.95
20,1406268000000,259.95
20,1409810400000,189.95
20,1413871200000,179.95
20,1415602800000,178.96
20,1416294000000,159.95
20,1416380400000,178.96
20,1416466800000,159.89
20,1416553200000,149.95
20,1416639600000,149.06
20,1416726000000,183.0
20,1416812400000,149.06
20,1416898800000,143.06
20,1418281200000,142.89
20,1418972400000,141.89
